"Time [ms]"	"BranchCurrent(Vi_t) [A]"
50.7048000000004	0.0602753348946787
50.8190000000004	0.0404464082052723
50.9332000000004	0.0146139142111355
51.0474000000004	-0.00251114245996648
51.1616000000004	-0.00613643530023585
51.2758000000004	0.0181282887462605
51.3900000000004	0.0804329219895789
51.5042000000004	0.199847970994311
51.6184000000004	0.0794835229146505
51.7326000000004	0.0542182014457716
51.8468000000004	0.0283239436040817
51.9610000000005	0.0115509714765089
52.0752000000005	0.0209942171951087
52.1894000000005	0.0614390271897252
52.3036000000005	0.153712373133532
52.4178000000005	0.0673421282920093
52.5320000000005	0.045957879649702
52.6462000000005	0.0196736482812521
52.7604000000005	0.00303302791975486
52.8746000000005	0.00147664288072441
52.9888000000005	0.0263876539981792
53.1030000000005	0.095868124421546
53.2172000000005	0.224317492723625
53.3314000000005	0.0882887414171031
53.4456000000005	0.0616921247713683
53.5598000000005	0.035885170702575
53.6740000000005	0.0209526937391748
53.7882000000005	0.029010923525837
53.9024000000005	0.0750244759477939
54.0166000000005	0.175109269633327
54.1308000000005	0.0730208664512946
54.2450000000005	0.0502884788969817
54.3592000000005	0.0233641526216752
54.4734000000005	0.00594563883782188
54.5876000000005	0.00768600264320988
54.7018000000005	0.0347904645862722
54.8160000000005	0.111078080296635
54.9302000000005	0.248977153380617
55.0444000000005	0.0979879314339435
55.1586000000005	0.0701428041278421
55.2728000000005	0.044306465140304
55.3870000000005	0.0305329170654219
55.5012000000005	0.0424044052915927
55.6154000000005	0.0947750628310943
55.7296000000005	0.202828598613601
55.8438000000005	0.0830324003717359
55.9580000000005	0.0579219322577329
56.0722000000005	0.0307118931364847
56.1864000000005	0.0106217249876802
56.3006000000005	0.0151677581713259
56.4148000000005	0.0479221083962977
56.5290000000005	0.130571357877074
56.6432000000005	0.0602661037331216
56.7574000000005	0.0396437303600664
56.8716000000005	0.0126784355686837
56.9858000000005	-0.00593208194710148
57.1	-0.0111903060299506
57.2141999999995	0.0119052041168903
57.3283999999995	0.0715234435584376
57.4425999999995	0.188835566838228
57.5567999999995	0.0735245173181421
57.6709999999995	0.0471768066280189
57.7851999999995	0.0206384480720906
57.8993999999995	0.00677957069208325
58.0135999999995	0.0152445427341769
58.1277999999995	0.0540085483635482
58.2419999999995	0.145137294093384
58.3561999999995	0.0623973828492822
58.4703999999995	0.0401267337696386
58.5845999999995	0.0129661495332593
58.6987999999995	-0.00429112465984394
58.8129999999995	-0.00674872718934066
58.9271999999995	0.0196679380823659
59.0413999999995	0.0880517912959172
59.1555999999995	0.216231043621146
59.2697999999995	0.0832050229045622
59.3839999999995	0.0558949665907452
59.4981999999995	0.02938415101949
59.6123999999995	0.0133761519778513
59.7265999999995	0.000616518068766854
59.8407999999995	0.0468882651507956
59.9549999999995	0.147537284691082
60.0691999999995	0.0593961375667732
60.1833999999995	0.035817161593786
60.2975999999995	0.00875138337290583
60.4117999999995	-0.00781154242723947
60.5259999999995	-0.00600290208275656
60.6401999999995	0.0257291072760596
60.7543999999995	0.102135738507639
60.8685999999995	0.241725857418733
60.9827999999995	0.0932774097589653
61.0969999999995	0.0648157545375006
61.2111999999995	0.0386302243256545
61.3253999999995	0.0245629744859369
61.4395999999995	0.0366494890122611
61.5537999999995	0.0900644261512999
61.6679999999995	0.200044436145954
61.7821999999995	0.0803183032550813
61.8963999999995	0.0545501800059233
62.0105999999995	0.0266542569823169
62.1247999999995	0.000841447436163035
62.2389999999996	0.00627477697712853
62.3531999999996	0.0398793227707493
62.4673999999996	0.12430265403109
62.5815999999996	0.0558788553770741
62.6957999999996	0.0342298955090131
62.8099999999995	0.00668595892525028
62.9241999999995	-0.0120035309515342
63.0383999999995	-0.0169240271371764
63.1525999999995	0.00642490433092619
63.2667999999995	0.0687056081419762
63.3809999999995	0.188172582380569
63.4951999999995	0.0719215789641581
63.6093999999995	0.0449583452319486
63.7235999999995	0.0176481832989976
63.8377999999995	0.00420844750417614
63.9519999999995	0.0137265509090253
64.0661999999995	0.0544299843872215
64.1803999999995	0.147467094182561
64.2945999999995	0.0618335923605571
64.4087999999995	0.0385057360244748
64.5229999999995	0.0107933298296021
64.6371999999995	-0.00661681583388535
64.7513999999995	-0.00832052970726151
64.8655999999995	0.0193667087087714
64.9797999999994	0.0902692133381976
65.0939999999994	0.221522805672474
65.2081999999994	0.0844566639896507
65.3223999999994	0.0560419924203516
65.4365999999994	0.0292167112154368
65.5507999999994	0.0135772348443346
65.6649999999994	0.000598646111546845
65.7791999999994	0.0493011295581927
65.8933999999994	0.152897552677147
66.0075999999994	0.0599467310881927
66.1217999999994	0.0355142055547562
66.2359999999994	0.00753745160839523
66.3501999999994	-0.00885913743988504
66.4643999999994	-0.00599376168290997
66.5785999999994	0.0273871700094714
66.6927999999994	0.10690514370263
66.8069999999994	0.0501300189066718
66.9211999999994	0.0299023049886166
67.0353999999994	0.00294757437783072
67.1495999999994	-0.0167237195081878
67.2637999999993	-0.023463770619272
67.3779999999993	-0.00326089814361337
67.4921999999993	0.0545575066433782
67.6063999999993	0.168770697146209
67.7205999999993	0.0648249227198467
67.8347999999993	0.0387877123146738
67.9489999999993	0.0116375310596694
68.0631999999993	-0.0029368147311307
68.1773999999993	0.00403725929630299
68.2915999999993	0.0407711613333023
68.4057999999993	0.129129748638769
68.5199999999993	0.0562243074906696
68.6341999999993	0.0341087383647177
68.7483999999993	0.00664520194399235
68.8625999999993	-0.0114479820798748
68.9767999999993	-0.014898660598787
69.0909999999993	0.0105934346654522
69.2051999999993	0.0764976590686988
69.3193999999993	0.200954374889609
69.4335999999992	0.0767450882682421
69.5477999999992	0.0493169299729602
69.6619999999992	0.022311093953524
69.7761999999992	0.00949976650022164
69.8903999999992	0.0199826207418268
70.0045999999992	0.0644283883826303
70.1187999999992	0.160326181113098
70.2329999999992	0.0660348487415889
70.3471999999992	0.042279532285342
70.4613999999992	0.0142644731756376
70.5755999999992	-0.00298911647243814
70.6897999999992	-0.00293826704877973
70.8039999999992	0.0266515148297008
70.9181999999992	0.100750786077734
71.0323999999992	0.236549470160089
71.1465999999992	0.0906694906223947
71.2607999999992	0.0618307629378036
71.3749999999992	0.0351162318486501
71.4891999999992	0.021202337361275
71.6033999999992	0.0306854485622722
71.7175999999991	0.0819601897476744
71.8317999999991	0.188447670641921
71.9459999999991	0.0746654185156689
72.0601999999991	0.0488391454960131
72.1743999999991	0.0204870760436631
72.2885999999991	0.00388884579407444
72.4027999999991	0.0077099061993314
72.5169999999991	0.0391974019487356
72.6311999999991	0.121621584253903
72.7453999999991	0.0548159635076104
72.8595999999991	0.0330427111555639
72.9737999999991	0.0054008845952106
73.0879999999991	-0.0140029935273585
73.2021999999991	-0.0198013292678564
73.3163999999991	0.00182236268702935
73.4305999999991	0.0630677017492565
73.5447999999991	0.181362758129786
73.6589999999991	0.0686298012545217
73.7731999999991	0.0417197792361056
73.887399999999	0.0143160684388378
74.001599999999	0.000106792516287606
74.115799999999	0.00860357017896584
74.229999999999	0.0482862149460023
74.344199999999	0.140633254991451
74.458399999999	0.0586401849408194
74.572599999999	0.0355205207486775
74.686799999999	0.00742169963243309
74.800999999999	-0.010313279880378
74.915199999999	-0.0126434362197479
75.029399999999	0.0147008154096173
75.143599999999	0.084666932164094
75.257799999999	0.214609383554293
75.371999999999	0.0813370207758708
75.486199999999	0.0528320761330412
75.600399999999	0.0256346084749361
75.714599999999	0.00410001552421057
75.828799999999	0.0173488289131031
75.942999999999	0.0651009687665556
76.057199999999	0.166928694721789
76.1713999999989	0.0667184666518528
76.2855999999989	0.0416011521629552
76.3997999999989	0.0132566504557318
76.5139999999989	-0.00401431161215189
76.6281999999989	-0.00167159749365618
76.7423999999989	0.0248441641586868
76.8565999999989	0.104029215061426
76.9707999999989	0.0490371062757622
77.0849999999989	0.0285244679248959
77.1991999999989	0.00123587828976661
77.3133999999989	-0.0187755745601252
77.4275999999989	-0.0255231045636308
77.5417999999989	-0.00620324608280191
77.6559999999989	0.050744901233574
77.7701999999989	0.164271462968065
77.8843999999989	0.0620319381684714
77.9985999999989	0.0355981138612716
78.1127999999989	0.00812579561116821
78.2269999999989	-0.00648837864692377
78.3411999999988	0.000723516340868661
78.4553999999988	0.0362981771677118
78.5695999999988	0.124040693094575
78.6837999999988	0.0537448143084625
78.7979999999988	0.0313506470869713
78.9121999999988	0.00371675071281539
79.0263999999988	-0.0146106111119951
79.1405999999988	-0.0180967775393613
79.2547999999988	0.00662966325752047
79.3689999999988	0.0722863169595716
79.4831999999988	0.196700665956458
79.5973999999988	0.0743050238512858
79.7115999999988	0.0466614657303786
79.8257999999988	0.0198370762612647
79.9399999999988	0.00675597339997662
80.0541999999988	0.0172583831638748
80.1683999999988	0.0608908280241435
80.2825999999988	0.157887282746285
80.3967999999988	0.0644498907249492
80.5109999999988	0.0404251700600953
80.6251999999987	0.0123914647325789
80.7393999999987	-0.00507713483088951
80.8535999999987	-0.00527761878695458
80.9677999999987	0.0245277647700394
81.0819999999987	0.0990358187058063
81.1961999999987	0.235381279805818
81.3103999999987	0.0895685626966287
81.4245999999987	0.0608163484790986
81.5387999999987	0.0340889378108857
81.6529999999987	0.0191942552054555
81.7671999999987	0.0294480561912459
81.8813999999987	0.0810323951120968
81.9955999999987	0.188175025929577
82.1097999999987	0.0743483319843494
82.2239999999987	0.0483568307806372
82.3381999999987	0.0197914343085854
82.4523999999987	0.00289552377476109
82.5665999999987	0.0073181589328813
82.6807999999987	0.0391336131915351
82.7949999999986	0.12300781972299
82.9091999999986	0.0555800662481129
83.0233999999986	0.0335691801848106
83.1375999999986	0.0057201455710069
83.2517999999986	-0.0139271093402461
83.3659999999986	-0.0196523604316547
83.4801999999986	0.00225706773984303
83.5943999999986	0.0639596258002934
83.7085999999986	0.182888101528824
83.8227999999986	0.0690308116459389
83.9369999999986	0.0417253496359266
84.0511999999986	0.0141071206647976
84.1653999999986	8.34806165556425E-05
84.2795999999986	0.0091370155904784
84.3937999999986	0.0489872329887643
84.5079999999986	0.141354936520039
84.6221999999986	0.0589200925168136
84.7363999999986	0.0352124459670351
84.8505999999986	0.00692912507283467
84.9647999999985	-0.0108734942571062
85.0789999999985	-0.0128650638618512
85.1931999999985	0.0150870532555147
85.3073999999985	0.0849175866643924
85.4215999999985	0.215397272956627
85.5357999999985	0.0814096439129978
85.6499999999985	0.052406082502444
85.7641999999985	0.0252253944068748
85.8783999999985	0.000657384891733324
85.9925999999985	0.0142527947250772
86.1067999999985	0.0623943890037857
86.2209999999985	0.165068736607495
86.3351999999985	0.0650269011627757
86.4493999999985	0.039547716978744
86.5635999999985	0.0111766003519205
86.6777999999985	-0.00515207470063966
86.7919999999985	-0.00349609302270002
86.9061999999985	0.0292516137868643
87.0203999999985	0.108731141022553
87.1345999999985	0.0501447351527691
87.2487999999984	0.0291336022704606
87.3629999999984	0.00167439908504674
87.4771999999984	-0.0183357858522916
87.5913999999984	-0.0250715938851835
87.7055999999984	-0.00557122951915288
87.8197999999984	0.0522513730625235
87.9339999999984	0.16715096776592
88.0481999999984	0.0627488679588259
88.1623999999984	0.0358302286000471
88.2765999999984	0.00845444615014759
88.3907999999984	-0.00634544596312109
88.5049999999984	0.000901279835500465
88.6191999999984	0.037599532115315
88.7333999999984	0.126745635024236
88.8475999999984	0.0541429724665919
88.9617999999984	0.0313335912404262
89.0759999999984	0.0036718571026241
89.1901999999984	-0.0149465066455811
89.3043999999984	-0.0184200571846072
89.4185999999983	0.00735198624359264
89.5327999999983	0.0745438585889274
89.6469999999983	0.201779337351065
89.7611999999983	0.0765172365917858
89.8753999999983	0.0484266088623751
89.9895999999983	0.0212156337169989
90.1037999999983	0.00819991731870408
90.2179999999983	0.0192453828608562
90.3321999999983	0.0640561613853715
90.4463999999983	0.162242906286232
90.5605999999983	0.0654282127977629
90.6747999999983	0.041170721462148
90.7889999999983	0.0125512224785306
90.9031999999983	-0.00470168323420107
91.0173999999983	-0.00422828205645572
91.1315999999983	0.0269628688799907
91.2457999999983	0.101851249011965
91.3599999999983	0.239719643582125
91.4741999999983	0.0916827366292885
91.5883999999983	0.0620899958051653
91.7025999999982	0.0350550483522831
91.8167999999982	0.0204535465097498
91.9309999999982	0.0316410361890268
92.0451999999982	0.0853023457356829
92.1593999999982	0.192913359541795
92.2735999999982	0.0755906250048173
92.3877999999982	0.049034108560228
92.5019999999982	0.0202037714522888
92.6161999999982	0.0039489755797335
92.7303999999982	0.00842992169796023
